36,38,40,42,68,70,72,76,82,86,88,90,104,114,118,120,122,132,134,136,138
100,0,0,0,100,0,49,0,44,0,44,0,42,45,48,59,51,42,56,40,46
28,0,0,0,70,51,0,0,50,0,45,0,100,49,0,51,47,100,54,58,24
0,100,0,0,24,100,0,100,0,0,0,46,0,8,60,39,45,64,47,44,52
0,17,0,0,0,73,40,25,0,100,0,48,53,10,100,0,54,38,100,57,46
0,0,100,0,0,34,100,55,100,51,0,0,54,100,49,48,51,47,66,50,52
45,0,20,0,0,0,76,0,0,49,100,0,77,48,39,100,0,42,35,100,55
0,0,0,100,0,0,24,0,0,0,49,0,24,41,8,42,42,0,49,64,61
0,44,0,23,0,0,0,48,0,0,48,100,56,53,22,52,100,70,53,31,100
