18,20,22,24,50,52,54,56,66,68,70,72,76,78,80,84,86,88,108,110,120,130,132,138,142,144,146,170,172,174,184,198,200,202,204
100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,51,0,47,0,41,0,100,46,0,53,100,31,51,75
28,0,0,0,28,53,0,0,100,0,51,0,28,0,50,51,0,0,26,48,0,100,0,0,50,48,46,22,23,44,13,79,50,29,50
0,100,0,0,0,100,0,0,47,0,0,0,0,100,0,100,0,0,0,100,0,61,44,0,100,0,44,0,100,53,0,17,100,23,53
0,27,0,0,0,29,47,0,0,100,0,50,0,29,0,29,48,0,0,23,0,54,100,52,75,52,58,47,24,29,42,53,76,56,27
0,0,100,0,0,0,100,0,0,50,0,0,0,0,100,0,100,0,0,0,52,55,46,100,56,100,0,0,0,100,47,54,22,100,24
0,0,20,0,0,0,27,45,0,0,100,0,0,0,23,53,26,46,46,0,55,0,48,24,0,77,61,21,45,22,14,46,59,80,51
0,0,0,100,0,0,0,100,0,0,53,0,0,0,0,0,0,100,0,0,100,0,48,0,0,56,100,0,0,0,100,43,53,23,100
0,0,0,31,0,0,0,31,0,0,0,100,50,0,0,0,59,19,59,49,27,44,0,0,50,0,78,47,31,50,47,49,48,42,84
