34,60,62,64,68,74,76,82,86,88,90,92,94,106,110,112,116,120,122,130
0,0,0,49,0,0,0,0,100,0,25,46,0,89,51,54,38,39,35,47
0,100,0,0,0,51,0,0,0,0,0,100,0,48,0,0,0,11,9,28
0,26,0,0,100,0,0,47,0,100,0,26,43,5,25,56,56,100,54,45
0,0,100,0,29,0,55,0,0,0,0,0,100,9,100,0,100,53,9,50
0,0,31,0,46,100,0,0,0,0,100,0,27,100,85,16,55,44,100,8
0,0,0,100,0,0,0,0,0,0,0,0,0,51,54,100,0,0,49,28
100,0,0,25,0,0,100,0,49,0,0,0,0,55,10,57,45,42,46,48
19,0,0,0,53,0,0,100,53,0,0,25,0,41,13,61,0,50,0,100
