2,4,6,8,34,36,38,40,50,52,54,56,60,62,64,68,70,72,92,94,104,114,116,122,126,128,130,154,156,158,168,182,184,186,188
100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,39,0,42,0,58,0,100,43,0,57,100,20,58,81
33,0,0,0,28,47,0,0,100,0,48,0,24,0,50,49,0,0,23,54,0,100,0,0,62,51,40,23,21,41,9,72,58,33,39
0,100,0,0,0,100,0,0,51,0,0,0,0,100,0,100,0,0,0,100,0,46,51,0,100,0,48,0,100,40,0,26,100,22,58
0,28,0,0,0,31,52,0,0,100,0,49,0,26,0,20,48,0,0,23,0,49,100,38,75,46,57,46,27,25,54,44,73,56,29
0,0,100,0,0,0,100,0,0,51,0,0,0,0,100,0,100,0,0,0,47,48,57,100,60,100,0,0,0,100,43,48,31,100,28
0,0,25,0,0,0,19,58,0,0,100,0,0,0,29,45,23,55,52,0,51,0,54,24,0,77,55,16,56,19,4,58,49,79,52
0,0,0,100,0,0,0,100,0,0,51,0,0,0,0,0,0,100,0,0,100,0,52,0,0,42,100,0,0,0,100,50,45,29,100
0,0,0,27,0,0,0,21,0,0,0,100,47,0,0,0,56,22,53,55,28,50,0,0,44,0,78,53,25,44,45,61,50,50,77
